date,open,high,close,low,volume,amount
2016-09-30,70.86,72.71,72.08,70.86,951063.0,68226972.0
2016-09-29,70.68,71.51,71.43,70.3,1059613.0,75004421.0
2016-09-28,69.91,70.72,70.3,69.52,996775.0,69694529.0
2016-09-27,68.89,69.98,69.62,68.72,1172117.0,81089796.0
2016-09-26,69.32,70.22,69.34,69.02,1251609.0,86391517.0
2016-09-23,70.12,70.15,69.87,69.63,695614.0,48312545.0
2016-09-22,69.84,70.82,70.1,69.84,919379.0,64371537.0
2016-09-21,69.42,70.53,69.68,69.02,933748.0,64751617.0
2016-09-20,70.49,70.64,69.68,69.4,947299.0,65953201.0
2016-09-19,70.42,71.06,70.44,70.16,1158589.0,81249469.0
2016-09-14,69.97,70.62,70.4,69.48,731251.0,51113568.0
2016-09-13,71.93,72.23,70.53,69.72,1982354.0,139048572.0
2016-09-12,70.56,73.3,71.28,70.52,2002157.0,143353152.0
2016-09-09,72.88,73.74,72.74,72.21,2429789.0,176060406.0
2016-09-08,72.33,74.24,72.91,71.33,3813352.0,277056771.0
2016-08-31,70.12,70.8,70.5,68.91,1904202.0,132202634.0
2016-08-30,69.27,70.26,70.12,68.72,1588257.0,110496243.0
2016-08-29,68.51,69.43,69.22,68.32,1753832.0,120176047.0
2016-08-26,68.52,69.18,68.68,68.12,1533019.0,104878182.0
2016-08-25,70.29,70.29,68.71,67.65,2220870.0,151896217.0
2016-08-24,69.77,70.3,69.91,68.51,2606175.0,179413013.0
2016-08-23,69.81,70.32,69.77,69.33,1079704.0,75071430.0
2016-08-22,70.9,71.07,69.82,68.87,1620964.0,113360210.0
2016-08-19,70.3,71.13,70.66,69.12,2835658.0,198524501.0
2016-08-18,72.13,72.21,69.34,69.2,2669649.0,186301478.0
2016-08-17,70.82,71.66,70.79,70.02,1714721.0,120484922.0
2016-08-16,70.56,71.68,71.08,70.33,1281810.0,90545034.0
2016-08-15,69.67,71.65,70.57,69.24,1837092.0,128684930.0
2016-08-12,69.2,69.74,69.62,69.13,720204.0,49781881.0
2016-08-11,69.78,70.5,69.51,69.24,1460833.0,101202736.0
2016-08-10,70.33,71.31,69.78,69.72,1431026.0,100060987.0
2016-08-09,69.66,70.76,70.59,69.34,1256509.0,87773723.0
2016-08-08,70.02,70.57,70.25,67.56,1934759.0,133084807.0
2016-08-05,70.34,70.68,69.64,69.2,1549399.0,107610273.0
2016-08-04,72.32,72.43,70.71,70.33,1487749.0,105281376.0
2016-08-03,70.02,73.24,72.43,69.7,2547658.0,181712088.0
2016-08-02,70.32,71.22,70.72,69.02,1502210.0,104967037.0
2016-08-01,72.68,73.34,70.95,68.88,3269805.0,229618221.0
2016-07-29,73.54,75.93,72.36,72.34,3423324.0,252590002.0
2016-07-28,69.9,76.15,73.53,69.9,4191149.0,305809641.0
2016-07-27,68.66,72.33,70.83,68.66,4590372.0,323390856.0
2016-07-26,67.61,69.74,69.03,67.53,1191060.0,81827308.0
2016-07-25,68.31,68.36,67.99,67.31,915597.0,61865567.0
2016-07-22,69.11,69.11,67.92,67.75,744399.0,50590891.0
2016-07-21,67.79,69.78,68.9,67.79,1716677.0,117855480.0
2016-07-20,67.67,68.59,67.76,67.41,677834.0,45843849.0
2016-07-19,69.32,69.32,67.91,67.46,1388831.0,94364388.0
2016-07-18,68.71,69.77,69.07,67.52,1342224.0,92153373.0
2016-07-15,68.56,69.32,68.58,67.81,857576.0,58386874.0
2016-07-14,69.1,69.24,68.5,67.91,1088737.0,74057643.0
2016-07-13,69.28,69.81,69.62,68.48,3084137.0,212532726.0
2016-07-12,66.17,68.82,68.82,65.8,3177467.0,213763497.0
2016-07-11,66.38,68.78,66.17,65.51,3257920.0,217677315.0
2016-07-08,67.32,67.7,66.4,65.8,1066225.0,70389556.0
2016-07-07,66.19,68.09,67.44,65.65,2861076.0,191514776.0
2016-07-06,65.2,66.39,66.19,65.05,1907898.0,125079841.0
2016-07-05,65.39,67.24,65.3,65.13,2242316.0,147321587.0
2016-07-04,65.7,66.22,65.11,65.0,2832358.0,184054312.0
2016-07-01,65.61,66.67,65.86,65.31,715976.0,47107828.0
2016-06-30,65.4,66.48,65.4,64.82,1077212.0,70330733.0
2016-06-29,66.05,67.11,65.43,65.3,1063771.0,69844122.0
2016-06-28,66.0,67.56,66.66,65.41,2018207.0,134373750.0
