date,open,high,close,low,volume,amount
2016-11-23,88.93,95.57,95.29,88.39,5873627.0,562444591.0
2016-11-22,89.58,92.41,90.2,88.7,5024249.0,473248093.0
2016-11-21,89.36,93.29,90.55,87.27,7562393.0,708910139.0
2016-11-18,83.53,88.35,88.35,82.73,6399295.0,583995717.0
2016-11-17,82.85,83.97,80.32,77.83,2048137.0,172885040.0
2016-11-16,85.3,85.99,83.11,82.66,1652752.0,144526775.0
2016-11-15,86.91,87.33,85.3,84.08,2147939.0,190350107.0
2016-11-14,85.81,88.66,87.1,85.61,2479319.0,224965106.0
2016-11-11,86.47,87.43,85.76,85.51,2087598.0,187653180.0
2016-11-10,87.53,88.2,87.09,84.55,3305772.0,297972825.0
2016-11-09,85.89,90.65,86.18,84.56,3291330.0,299127870.0
2016-11-08,86.47,86.76,86.66,83.89,2462088.0,219565703.0
2016-11-07,88.49,89.26,86.13,85.61,2737483.0,248814438.0
2016-11-04,85.03,91.27,89.51,84.8,4889188.0,449580265.0
2016-11-03,82.25,90.91,85.8,82.25,4741641.0,432000769.0
2016-11-02,82.52,85.02,82.65,82.24,3446925.0,300101264.0
2016-11-01,78.38,85.51,83.42,78.38,4625053.0,397099804.0
2016-10-31,74.94,78.4,78.2,74.41,2064953.0,164481785.0
2016-10-28,77.53,78.11,75.99,75.82,1802173.0,143991064.0
2016-10-27,78.19,78.77,77.53,76.93,1424630.0,115477546.0
2016-10-26,76.86,79.25,78.64,75.45,2579950.0,207611167.0
2016-10-25,78.29,79.92,76.93,76.38,2706501.0,219861071.0
2016-10-24,78.74,79.26,78.5,77.25,1679153.0,136581613.0
2016-10-21,75.6,78.78,78.26,75.42,3115637.0,251499427.0
2016-10-20,76.29,76.67,75.65,74.84,1935750.0,152553987.0
2016-10-19,77.32,78.11,76.71,76.58,1481108.0,118955039.0
2016-10-18,76.0,77.63,77.31,76.0,1586847.0,126771782.0
2016-10-17,77.62,78.59,76.0,75.98,2373542.0,190185398.0
2016-10-14,77.33,79.26,78.02,76.94,2499895.0,203635839.0
2016-10-13,76.38,78.3,77.76,76.05,2552545.0,204626589.0
2016-10-12,73.02,76.86,76.86,73.02,3615137.0,284587347.0
2016-10-11,73.11,75.45,73.68,73.02,2285008.0,176955201.0
2016-10-10,71.0,74.94,73.97,70.81,2740108.0,207707067.0
2016-09-30,68.95,70.33,69.9,68.29,967330.0,70202611.0
2016-09-29,70.49,70.49,69.06,66.29,1355387.0,97800570.0
2016-09-28,70.14,71.08,70.32,69.75,1421576.0,104162082.0
2016-09-27,69.17,70.67,70.32,67.26,1753697.0,125527564.0
2016-09-26,69.56,70.98,69.23,68.71,1735920.0,125690361.0
2016-09-23,68.65,71.95,70.04,68.65,2248794.0,164903200.0
2016-09-22,68.2,69.03,68.27,67.86,1182406.0,84173762.0
2016-09-21,66.3,68.94,67.73,66.3,1560063.0,110319752.0
2016-09-20,66.97,67.25,66.65,66.44,889921.0,61941141.0
2016-09-19,65.15,67.34,66.77,65.15,1142381.0,79064225.0
2016-09-14,64.71,65.68,65.15,64.63,528300.0,35851959.0
2016-09-13,66.07,66.26,65.3,64.49,921326.0,62572757.0
2016-09-12,66.28,66.71,65.24,65.24,1265590.0,86777344.0
2016-09-09,69.63,69.65,68.19,68.11,1024800.0,73240514.0
2016-09-08,69.08,69.68,69.63,69.08,923697.0,66764367.0
2016-09-07,69.9,71.1,69.35,69.18,1536442.0,112452168.0
2016-09-06,67.8,70.04,70.04,67.38,1612657.0,115921817.0
2016-09-05,67.83,69.36,68.1,67.82,948156.0,67741589.0
2016-09-02,69.18,69.36,67.83,66.29,1495990.0,106309993.0
2016-09-01,69.75,70.45,69.4,69.25,1191180.0,86634444.0
2016-08-31,69.37,69.99,69.71,68.4,1466644.0,105751909.0
2016-08-30,69.75,70.49,69.3,69.11,1401078.0,101481882.0
2016-08-29,70.29,71.25,69.52,69.37,2847744.0,207164245.0
2016-08-26,74.65,75.59,73.28,73.25,2012153.0,155500166.0
2016-08-25,75.61,76.29,75.4,72.54,3027084.0,233687032.0
