date,open,high,close,low,volume,amount
2016-11-24,5.77,5.89,5.81,5.71,22378825.0,131589210.0
2016-11-23,5.87,5.87,5.74,5.68,18323280.0,107123274.0
2016-11-22,5.82,5.93,5.87,5.78,23039926.0,136636098.0
2016-11-21,5.68,5.81,5.79,5.67,16904301.0,98559469.0
2016-11-18,5.72,5.78,5.69,5.67,9732011.0,56357095.0
2016-11-17,5.73,5.78,5.76,5.65,13065990.0,75607905.0
2016-11-16,5.78,5.8,5.75,5.71,15542599.0,90356638.0
2016-11-15,5.91,5.96,5.79,5.72,21449172.0,126436244.0
2016-11-14,5.79,6.04,5.92,5.76,34351213.0,206010643.0
2016-11-11,5.7,5.92,5.86,5.64,32187138.0,189131087.0
2016-11-10,5.64,5.86,5.75,5.62,32355171.0,187674428.0
2016-11-09,5.61,5.69,5.61,5.45,17332983.0,98190497.0
2016-11-08,5.7,5.75,5.62,5.62,19926540.0,114378944.0
2016-11-07,5.61,5.78,5.69,5.54,27637334.0,159216852.0
2016-11-04,5.57,5.68,5.59,5.5,16277517.0,91898528.0
2016-11-03,5.44,5.59,5.55,5.41,14582022.0,81247302.0
2016-11-02,5.54,5.62,5.48,5.47,13248772.0,74305310.0
2016-11-01,5.51,5.57,5.54,5.47,10776405.0,60399006.0
2016-10-31,5.6,5.62,5.52,5.46,12889698.0,71974859.0
2016-10-28,5.67,5.69,5.63,5.6,11826774.0,67549213.0
2016-10-27,5.64,5.73,5.67,5.59,19232876.0,110260041.0
2016-10-26,5.75,5.75,5.63,5.6,22999496.0,131950625.0
2016-10-25,5.63,5.8,5.75,5.53,41918842.0,240532969.0
2016-10-24,5.4,5.69,5.6,5.39,37679729.0,212541757.0
2016-10-21,5.49,5.49,5.4,5.34,21232746.0,116140042.0
2016-10-20,5.54,5.58,5.48,5.47,19635360.0,109348703.0
2016-10-19,5.58,5.69,5.55,5.49,31330956.0,177354905.0
2016-10-18,5.46,5.56,5.55,5.44,23744133.0,132177146.0
2016-10-17,5.58,5.67,5.49,5.44,26109590.0,147035849.0
2016-10-14,5.65,5.69,5.58,5.52,23155119.0,130401519.0
2016-10-13,5.77,5.81,5.68,5.67,24770241.0,143885096.0
2016-10-12,5.75,5.79,5.77,5.69,19365416.0,112433768.0
2016-10-11,5.63,5.89,5.85,5.53,31712900.0,182524607.0
2016-10-10,5.73,5.79,5.61,5.52,30573932.0,173261027.0
2016-09-30,5.61,5.75,5.74,5.55,16073757.0,91657861.0
2016-09-29,5.88,5.93,5.65,5.63,20246905.0,118291654.0
2016-09-28,5.73,5.82,5.76,5.67,15443414.0,89627759.0
2016-09-27,5.62,5.83,5.82,5.5,24918198.0,143021157.0
2016-09-26,5.49,6.02,5.7,5.46,38911515.0,226611857.0
2016-09-23,5.38,5.52,5.51,5.35,18791232.0,103497459.0
2016-09-22,5.36,5.43,5.37,5.34,12386584.0,67512307.0
2016-09-21,5.27,5.43,5.36,5.25,12559542.0,67947132.0
2016-09-20,5.26,5.31,5.29,5.2,6750169.0,35914899.0
2016-09-19,5.21,5.27,5.26,5.2,5186845.0,27492568.0
2016-09-14,5.26,5.3,5.2,5.19,8909304.0,47223436.0
2016-09-13,5.2,5.35,5.31,5.17,12322727.0,65597633.0
2016-09-12,5.25,5.25,5.2,5.16,10829357.0,56956115.0
2016-09-09,5.37,5.4,5.3,5.28,9041862.0,48738676.0
2016-09-08,5.31,5.36,5.35,5.29,7555122.0,40764189.0
2016-09-07,5.27,5.36,5.35,5.24,11457093.0,61332406.0
2016-09-06,5.28,5.33,5.31,5.21,10103511.0,53785916.0
2016-09-05,5.38,5.47,5.32,5.28,16867836.0,91558993.0
2016-09-02,5.2,5.33,5.31,5.2,14919503.0,79659051.0
2016-09-01,5.22,5.28,5.24,5.17,10637953.0,56106688.0
2016-08-31,5.16,5.28,5.27,5.14,10688890.0,56334021.0
2016-08-30,5.16,5.19,5.15,5.14,3331971.0,17404012.0
2016-08-29,5.12,5.2,5.18,5.12,4515273.0,23552135.0
2016-08-26,5.16,5.2,5.15,5.13,5004700.0,26186145.0
2016-08-25,5.16,5.18,5.16,5.09,6155241.0,32006385.0
2016-08-24,5.17,5.2,5.17,5.14,5000578.0,26156534.0
2016-08-23,5.19,5.22,5.17,5.13,7142675.0,37375405.0
2016-08-22,5.2,5.27,5.21,5.18,8017092.0,42314001.0
2016-08-19,5.19,5.23,5.22,5.16,8344675.0,43795340.0
2016-08-18,5.18,5.33,5.21,5.18,12699647.0,67290167.0
2016-08-17,5.28,5.29,5.2,5.14,14249975.0,74873992.0
2016-08-16,5.1,5.38,5.25,5.07,26197329.0,139454964.0
2016-08-15,4.99,5.12,5.1,4.97,12520625.0,64067199.0
2016-08-12,4.95,5.03,5.02,4.92,7076537.0,35622891.0
2016-08-11,5.08,5.08,4.95,4.92,12595072.0,63515661.0
2016-08-10,5.02,5.24,5.09,5.01,22947998.0,119429663.0
2016-08-09,5.09,5.09,5.04,4.99,12044862.0,61189798.0
2016-08-08,4.85,5.1,5.08,4.84,16530854.0,83907852.0
2016-08-05,4.89,4.91,4.85,4.83,7763754.0,38219828.0
2016-08-04,4.94,4.98,4.91,4.84,7187236.0,35636948.0
2016-08-03,4.91,5.01,4.97,4.89,6188488.0,31091751.0
2016-08-02,4.9,4.95,4.93,4.85,4301384.0,21335597.0
2016-08-01,4.96,4.98,4.9,4.74,5716541.0,28192465.0
2016-07-29,5.05,5.09,4.96,4.92,8184500.0,41483470.0
2016-07-28,4.88,5.12,5.09,4.82,15823394.0,80549431.0
2016-07-27,5.06,5.1,4.88,4.79,9495695.0,47446609.0
2016-07-26,5.03,5.09,5.08,5.01,5961126.0,30501276.0
2016-07-25,5.0,5.04,5.03,4.98,5589966.0,28321651.0
2016-07-22,5.1,5.13,4.99,4.98,8693846.0,44231948.0
2016-07-21,5.09,5.19,5.1,5.08,10605729.0,55099188.0
2016-07-20,5.08,5.14,5.08,5.07,6598872.0,34093953.0
2016-07-19,5.13,5.19,5.1,5.04,7931323.0,41015505.0
2016-07-18,5.05,5.17,5.1,4.98,10378559.0,53247704.0
2016-07-15,5.1,5.16,5.05,5.03,9025792.0,46517936.0
2016-07-14,5.12,5.12,5.09,5.06,8607351.0,44243792.0
2016-07-13,5.2,5.22,5.13,5.09,12645125.0,65655133.0
2016-07-12,4.98,5.4,5.16,4.98,30846944.0,162032817.0
2016-07-11,4.9,5.08,4.98,4.89,16516724.0,83326234.0
2016-07-08,4.85,4.95,4.89,4.84,9283360.0,46027759.0
2016-07-07,4.87,4.92,4.87,4.85,9303809.0,45970416.0
2016-07-06,4.85,4.9,4.86,4.81,10893809.0,53468515.0
