date,open,high,close,low,volume,amount
2016-11-04,14.48,14.65,14.43,14.35,8050681.0,116514556.0
2016-11-03,14.16,14.84,14.62,14.1,13590765.0,197872155.0
2016-11-02,14.15,14.76,14.33,14.15,12798230.0,184342058.0
2016-11-01,13.8,14.6,14.38,13.77,15451436.0,220568510.0
2016-10-31,13.62,13.82,13.74,13.51,4612605.0,62982504.0
2016-10-28,14.01,14.03,13.7,13.67,5563519.0,77129299.0
2016-10-27,14.0,14.17,14.0,13.88,6146421.0,85902969.0
2016-10-26,14.04,14.3,14.08,13.86,9431090.0,132456630.0
2016-10-25,13.81,14.14,13.98,13.81,10026099.0,140216892.0
2016-10-24,13.58,13.94,13.81,13.52,10284414.0,141803048.0
2016-10-21,13.89,13.95,13.59,13.41,16212584.0,221404679.0
2016-10-20,14.6,14.8,14.07,13.71,27936194.0,392273649.0
2016-10-13,14.68,14.68,14.5,14.44,9524391.0,138356894.0
2016-10-12,14.6,14.78,14.75,14.33,12462251.0,181289847.0
2016-10-11,14.94,15.11,14.92,14.51,12703609.0,188888475.0
2016-10-10,14.75,15.19,15.14,14.3,16250877.0,240467080.0
2016-09-30,14.12,15.04,14.86,14.12,20945170.0,309060007.0
2016-09-29,14.15,15.07,14.48,14.11,24941990.0,365687071.0
2016-09-28,14.15,14.47,14.27,13.75,21842514.0,308897404.0
2016-09-27,12.8,14.27,14.27,12.8,18945134.0,260854202.0
2016-09-26,13.45,13.83,12.97,12.86,11032267.0,148913884.0
2016-09-23,13.04,13.75,13.48,13.03,11583155.0,155937645.0
2016-09-22,13.07,13.15,13.03,12.97,4365635.0,56980699.0
2016-09-21,12.97,13.15,12.96,12.91,3460874.0,45058733.0
2016-09-20,12.83,13.1,13.0,12.78,4224074.0,54773606.0
2016-09-19,12.66,12.86,12.83,12.63,3789415.0,48422155.0
2016-09-14,12.5,12.8,12.66,12.38,3919126.0,49418160.0
2016-09-13,12.38,12.62,12.56,12.24,4415912.0,54777862.0
2016-09-12,12.75,12.75,12.35,12.12,6833374.0,85376061.0
2016-09-09,13.36,13.45,13.11,13.05,6261934.0,82687480.0
2016-09-08,12.85,13.37,13.31,12.81,7894529.0,103927669.0
2016-09-07,12.84,13.14,12.92,12.75,6281736.0,81731265.0
2016-09-06,12.66,12.85,12.83,12.65,4694389.0,59901142.0
