date,open,high,close,low,volume,amount
2016-11-24,13.53,13.62,13.42,13.4,11830887.0,158130198.0
2016-11-23,13.78,13.78,13.55,13.54,13345083.0,179815915.0
2016-11-22,13.58,13.88,13.72,13.53,16015024.0,216403461.0
2016-11-21,13.63,13.7,13.59,13.54,12554182.0,169119790.0
2016-11-18,13.75,13.91,13.65,13.63,20266308.0,275526016.0
2016-11-17,13.62,14.52,13.98,13.54,44058567.0,613995726.0
2016-11-16,13.57,13.68,13.62,13.5,16421803.0,221088994.0
2016-11-15,13.53,13.63,13.59,13.44,17397465.0,233123635.0
2016-11-14,13.63,13.71,13.55,13.48,19653266.0,264161223.0
2016-11-11,13.76,13.88,13.64,13.43,25711821.0,346492220.0
2016-11-10,13.83,13.88,13.75,13.7,18237919.0,248447627.0
2016-11-09,13.95,13.95,13.71,13.54,21085991.0,287022461.0
2016-11-08,13.88,14.12,13.96,13.73,22852416.0,314984829.0
2016-11-07,13.93,13.95,13.79,13.64,18336767.0,250273743.0
2016-11-04,13.79,14.4,14.02,13.71,30902861.0,430211808.0
2016-11-03,14.02,14.02,13.82,13.69,22101730.0,303192091.0
2016-11-02,13.79,14.1,13.98,13.65,26761061.0,369659719.0
2016-11-01,13.52,13.9,13.8,13.38,24188027.0,329721020.0
2016-10-31,13.52,13.81,13.6,13.35,14893709.0,200844050.0
2016-10-28,13.84,14.0,13.54,13.54,25795816.0,350213784.0
2016-10-27,13.83,14.12,13.89,13.69,25175436.0,346574303.0
2016-10-26,14.32,14.44,14.0,13.91,42599034.0,593973360.0
2016-10-25,13.97,15.15,14.45,13.86,73935439.0,1058511281.0
2016-10-24,13.52,14.55,14.04,13.52,50096501.0,696828654.0
2016-10-21,13.38,13.5,13.45,13.23,15871169.0,209624412.0
2016-10-20,13.34,13.62,13.39,13.21,21307657.0,283061815.0
2016-10-19,13.53,13.6,13.34,13.31,15919265.0,211193498.0
2016-10-18,13.36,13.48,13.46,13.23,14539191.0,192944848.0
2016-10-17,13.47,13.71,13.36,13.3,17909744.0,239867192.0
2016-10-14,13.31,13.49,13.45,13.11,19990166.0,263888796.0
2016-10-13,13.53,13.56,13.35,13.18,26318091.0,347153058.0
2016-10-12,13.73,13.78,13.55,13.48,20050833.0,269604679.0
2016-10-11,13.79,13.9,13.8,13.7,18312354.0,249782824.0
2016-10-10,13.79,13.98,13.9,13.48,21841835.0,296816227.0
2016-09-30,13.72,13.93,13.78,13.69,10281596.0,140912560.0
2016-09-29,13.79,14.03,13.76,13.69,16120728.0,220867945.0
2016-09-28,13.66,14.09,13.9,13.59,27881993.0,382955908.0
2016-09-27,13.48,13.73,13.6,13.33,13884799.0,186331461.0
2016-09-26,13.6,13.88,13.49,13.43,19650163.0,265268748.0
2016-09-23,14.1,14.1,13.71,13.68,25624770.0,350222671.0
2016-09-22,14.19,14.27,14.1,13.95,20734366.0,288675746.0
2016-09-21,14.24,14.39,14.06,14.0,21421476.0,301068507.0
2016-09-20,14.14,14.44,14.23,13.94,23928446.0,336233032.0
2016-09-19,13.42,14.41,14.18,13.42,34827563.0,485087338.0
2016-09-14,13.68,13.68,13.48,13.27,23281253.0,309865999.0
2016-09-13,13.93,14.02,13.73,13.63,23053044.0,314418009.0
2016-09-12,13.87,14.21,13.8,13.49,40986174.0,559796631.0
2016-09-09,14.51,14.71,14.35,14.34,25709965.0,369077140.0
2016-09-08,14.67,14.84,14.71,14.37,34864259.0,503465201.0
2016-09-07,14.82,15.14,14.78,14.61,44620250.0,659136611.0
2016-09-06,14.71,15.23,14.78,14.44,59261376.0,868120831.0
2016-09-05,14.09,15.05,14.84,13.83,67404964.0,965973049.0
2016-09-02,14.0,14.12,14.09,13.8,32453594.0,448769030.0
2016-09-01,14.16,14.44,14.19,13.88,56792736.0,793148497.0
2016-08-31,14.64,14.74,14.17,13.94,72452057.0,1018752683.0
2016-08-30,13.15,14.48,14.48,12.96,80458577.0,1117223292.0
2016-08-29,13.14,13.27,13.17,12.77,42560253.0,548594427.0
2016-08-26,13.53,14.31,13.37,13.04,66775066.0,901881726.0
2016-08-25,13.61,14.44,13.68,13.43,95008119.0,1306800347.0
2016-08-24,12.43,13.78,13.78,12.43,98780380.0,1303596063.0
2016-08-23,12.27,13.0,12.53,12.24,56414031.0,705041852.0
2016-08-22,12.12,12.31,12.14,12.04,20248872.0,244245489.0
2016-08-19,12.2,12.21,12.07,12.03,16527547.0,197904967.0
2016-08-18,12.18,12.32,12.18,12.13,20810899.0,251221730.0
2016-08-17,12.22,12.41,12.25,12.17,26940709.0,327390416.0
2016-08-16,12.38,12.67,12.4,12.11,50272589.0,614541072.0
2016-08-15,12.22,12.47,12.36,12.14,34575116.0,421517190.0
2016-08-12,11.97,12.53,12.29,11.95,37873851.0,461678468.0
2016-08-11,12.17,12.3,12.06,11.9,27321759.0,327215927.0
2016-08-10,12.11,12.37,12.17,12.0,34583691.0,417382343.0
2016-08-09,12.02,12.29,12.07,11.85,31335300.0,374316516.0
2016-08-08,11.73,12.34,12.07,11.72,35964582.0,430973151.0
2016-08-05,11.61,11.96,11.72,11.44,29387895.0,342279365.0
2016-08-04,11.51,11.77,11.62,11.31,30445762.0,349005269.0
2016-08-03,11.42,11.58,11.5,11.27,26635675.0,300912035.0
2016-08-02,11.56,11.86,11.41,11.13,30776775.0,347603898.0
2016-08-01,11.75,12.07,11.54,11.42,38404594.0,445325713.0
2016-07-29,12.46,12.46,11.99,11.82,44766086.0,536242244.0
2016-07-28,11.9,12.6,12.47,11.7,58648360.0,713813248.0
2016-07-27,12.3,12.51,11.97,11.34,55639614.0,663714458.0
