date,open,high,close,low,volume,amount
2016-11-24,6.27,6.37,6.15,6.12,49498620.0,305915279.0
2016-11-23,6.39,6.41,6.2,6.16,49703285.0,307588994.0
2016-11-22,6.36,6.44,6.38,6.32,50907223.0,321714817.0
2016-11-21,6.31,6.39,6.3,6.25,33549986.0,210113592.0
2016-11-18,6.38,6.4,6.34,6.31,24693035.0,155437748.0
2016-11-17,6.36,6.5,6.43,6.26,52928210.0,335092303.0
2016-11-16,6.54,6.59,6.4,6.33,76746590.0,487502132.0
2016-11-15,6.64,6.86,6.59,6.55,84480763.0,561512664.0
2016-11-14,6.39,6.89,6.68,6.32,133245082.0,879093923.0
2016-11-11,6.35,6.68,6.51,6.25,114874810.0,741167029.0
2016-11-10,6.42,6.54,6.39,6.33,64945990.0,412767141.0
2016-11-09,6.42,6.62,6.38,6.21,78859691.0,499978546.0
2016-11-08,6.69,6.72,6.42,6.38,92432928.0,597121466.0
2016-11-07,6.56,7.01,6.69,6.55,93645217.0,625986406.0
2016-11-04,6.55,6.71,6.53,6.5,79343142.0,519672501.0
2016-11-03,6.47,6.51,6.51,6.2,63641207.0,402383906.0
2016-11-02,6.52,6.74,6.51,6.44,57071304.0,372330356.0
2016-11-01,6.55,6.69,6.49,6.41,52882682.0,343602809.0
2016-10-31,6.53,6.6,6.58,6.43,28071817.0,181246824.0
2016-10-28,6.57,6.64,6.55,6.5,48288080.0,314904120.0
2016-10-27,6.71,6.78,6.59,6.44,62627659.0,409496437.0
2016-10-26,6.86,6.91,6.7,6.61,73379145.0,491709996.0
2016-10-25,6.44,7.08,7.03,6.38,121433805.0,800812646.0
2016-10-24,5.86,6.43,6.43,5.85,111575437.0,693780932.0
2016-10-21,5.85,5.9,5.85,5.78,15609376.0,90357312.0
2016-10-20,5.84,5.91,5.88,5.78,18702434.0,108074180.0
2016-10-19,5.95,6.06,5.84,5.83,33947852.0,199403036.0
2016-10-18,5.73,5.87,5.85,5.71,25327003.0,145749701.0
2016-10-17,5.84,5.91,5.78,5.73,23997724.0,138873236.0
2016-10-14,5.82,5.82,5.8,5.7,17482528.0,99834567.0
2016-10-13,5.95,5.99,5.82,5.78,28103350.0,163556377.0
2016-10-12,5.89,5.93,5.89,5.82,15018100.0,87407570.0
2016-10-11,5.8,5.92,5.91,5.78,22657977.0,131481448.0
2016-10-10,5.84,5.96,5.82,5.78,27023935.0,156443856.0
2016-09-30,5.77,5.77,5.74,5.65,20417035.0,115755051.0
2016-09-29,5.65,5.83,5.76,5.64,38705743.0,221459872.0
2016-09-28,5.59,5.63,5.56,5.51,13853400.0,76295063.0
2016-09-27,5.55,5.66,5.58,5.44,15890385.0,87046922.0
2016-09-26,5.65,5.77,5.6,5.59,20656060.0,116143866.0
2016-09-23,5.66,5.69,5.61,5.57,11227978.0,62551227.0
2016-09-22,5.64,5.75,5.66,5.63,23645078.0,133581454.0
2016-09-21,5.6,5.69,5.6,5.54,15935529.0,88575400.0
2016-09-20,5.48,5.67,5.62,5.45,27572375.0,153001143.0
2016-09-19,5.45,5.54,5.49,5.43,10935940.0,59572394.0
2016-09-14,5.41,5.44,5.42,5.31,14535389.0,77684214.0
2016-09-13,5.51,5.54,5.48,5.41,23078097.0,125505381.0
2016-09-12,5.81,5.81,5.51,5.34,51619298.0,285140489.0
2016-09-09,6.19,6.2,5.92,5.89,36983862.0,220720493.0
2016-09-08,5.86,6.16,6.14,5.82,48230790.0,286289220.0
2016-09-07,5.99,6.04,5.92,5.88,42654766.0,251849804.0
2016-09-06,6.0,6.16,6.11,5.94,44583379.0,268940068.0
2016-09-05,5.8,6.19,6.02,5.8,49166176.0,292668660.0
2016-09-02,5.76,5.87,5.74,5.7,15862088.0,90808748.0
2016-09-01,5.93,5.95,5.77,5.74,21159082.0,121810522.0
2016-08-31,5.75,6.0,5.9,5.75,36187373.0,211615288.0
2016-08-30,5.66,5.78,5.74,5.66,17732250.0,100491033.0
2016-08-29,5.66,5.71,5.67,5.62,12415939.0,69682666.0
2016-08-26,5.65,5.73,5.65,5.61,14688159.0,82532022.0
