date,open,high,close,low,volume,amount
2016-11-24,6.1,6.13,6.1,6.07,20188701.0,123029515.0
2016-11-23,6.14,6.14,6.1,6.07,15134651.0,92516635.0
2016-11-22,6.12,6.15,6.13,6.1,21636702.0,132579448.0
2016-11-21,6.05,6.16,6.13,6.05,21925352.0,134240064.0
2016-11-18,6.13,6.13,6.07,6.07,13965180.0,85152317.0
2016-11-17,6.12,6.12,6.11,6.07,12893975.0,78613937.0
2016-11-16,6.06,6.15,6.11,6.05,18712364.0,114292655.0
2016-11-15,6.06,6.09,6.06,6.04,11332546.0,68695092.0
2016-11-14,6.04,6.1,6.08,6.04,18654081.0,113278617.0
2016-11-11,6.0,6.06,6.05,5.99,19293158.0,116425343.0
2016-11-10,5.99,6.03,6.0,5.97,12014418.0,72102957.0
2016-11-09,6.02,6.02,5.95,5.92,13076806.0,78015301.0
2016-11-08,5.97,6.04,6.03,5.95,24917596.0,149555218.0
2016-11-07,5.92,5.95,5.95,5.91,7358608.0,43652572.0
2016-11-04,5.95,5.97,5.91,5.91,9435550.0,55981673.0
2016-11-03,5.87,6.0,5.95,5.87,23874825.0,142089319.0
2016-11-02,5.92,5.93,5.88,5.87,10488440.0,61893832.0
2016-11-01,5.89,5.93,5.92,5.87,15208389.0,89863335.0
2016-10-31,5.9,5.92,5.88,5.86,15556624.0,91597781.0
2016-10-28,5.91,5.94,5.89,5.89,9394021.0,55560906.0
2016-10-27,5.94,5.94,5.91,5.9,7134662.0,42198954.0
2016-10-26,5.96,5.97,5.92,5.91,7843211.0,46554209.0
2016-10-25,5.98,5.99,5.96,5.93,10590834.0,63163136.0
2016-10-24,5.92,6.0,5.97,5.91,14195646.0,84708373.0
2016-10-21,5.9,5.94,5.92,5.88,9660489.0,57090643.0
2016-10-20,5.9,5.92,5.9,5.88,4970240.0,29325605.0
2016-10-19,5.91,5.94,5.9,5.88,8069898.0,47728762.0
2016-10-18,5.86,5.92,5.91,5.85,12258430.0,72181915.0
2016-10-17,5.87,5.9,5.86,5.85,5876815.0,34560960.0
2016-10-14,5.9,5.91,5.88,5.85,6644399.0,39051216.0
2016-10-13,5.89,5.92,5.91,5.88,5540664.0,32704944.0
2016-10-12,5.9,5.93,5.9,5.87,6178163.0,36418144.0
2016-10-11,5.85,5.91,5.9,5.85,8574581.0,50521827.0
2016-10-10,5.81,5.88,5.87,5.8,8433284.0,49330730.0
2016-09-30,5.78,5.81,5.79,5.77,6868382.0,39767193.0
2016-09-29,5.81,5.83,5.77,5.74,14083803.0,81464139.0
2016-09-28,5.83,5.83,5.8,5.79,5566564.0,32333383.0
2016-09-27,5.79,5.83,5.82,5.77,6139011.0,35589534.0
2016-09-26,5.93,5.94,5.8,5.76,10067080.0,58988153.0
2016-09-23,5.95,5.96,5.92,5.91,5504513.0,32645130.0
2016-09-22,5.96,5.99,5.94,5.93,6454872.0,38464483.0
2016-09-21,5.9,5.97,5.95,5.9,6395545.0,38012954.0
2016-09-20,5.92,5.94,5.92,5.89,6114842.0,36138996.0
2016-09-19,5.87,5.96,5.93,5.87,9150241.0,54240653.0
2016-09-14,5.89,5.95,5.87,5.85,9119409.0,53784696.0
2016-09-13,5.88,5.93,5.92,5.86,9795735.0,57703761.0
2016-09-12,5.97,5.98,5.87,5.85,21112249.0,124680183.0
2016-09-09,6.05,6.09,6.03,6.02,14312895.0,86729812.0
2016-09-08,6.05,6.08,6.05,6.0,10749045.0,65016338.0
2016-09-07,6.03,6.09,6.05,6.02,15118874.0,91785403.0
2016-09-06,5.99,6.05,6.04,5.97,9701251.0,58277051.0
2016-09-05,6.01,6.04,5.99,5.98,8490174.0,51055914.0
2016-09-02,5.95,6.02,5.98,5.94,10891579.0,65146671.0
2016-09-01,6.05,6.06,5.96,5.93,13148907.0,79124332.0
2016-08-31,6.05,6.06,6.05,6.02,7406262.0,44746720.0
2016-08-30,6.05,6.07,6.05,6.03,7181814.0,43427274.0
2016-08-29,6.08,6.1,6.04,6.02,13595168.0,82311424.0
2016-08-26,6.11,6.15,6.09,6.08,10233756.0,62491575.0
2016-08-25,6.14,6.15,6.14,6.07,15319334.0,93600062.0
2016-08-24,6.11,6.18,6.15,6.08,22045795.0,135440836.0
2016-08-23,6.07,6.12,6.08,6.05,11139341.0,67735060.0
2016-08-22,6.11,6.13,6.07,6.04,15412157.0,93590847.0
2016-08-19,6.16,6.17,6.12,6.06,18922969.0,115469822.0
2016-08-18,6.17,6.19,6.15,6.13,17859968.0,109867253.0
2016-08-17,6.14,6.23,6.18,6.11,29015583.0,179222582.0
2016-08-16,6.14,6.24,6.14,6.12,32749856.0,202018844.0
2016-08-15,6.06,6.18,6.14,6.04,33914882.0,207373934.0
2016-08-12,5.96,6.05,6.04,5.94,13897742.0,83324366.0
2016-08-11,6.02,6.04,5.94,5.94,15192159.0,90898231.0
2016-08-10,6.03,6.09,6.03,6.0,20146672.0,121999793.0
2016-08-09,6.04,6.06,6.03,5.99,18716391.0,112773896.0
2016-08-08,6.02,6.06,6.03,5.91,14384901.0,86427706.0
2016-08-05,6.08,6.17,6.03,6.02,21230573.0,129155982.0
2016-08-04,6.09,6.12,6.09,6.02,16138226.0,97790224.0
