date,open,high,close,low,volume,amount
2016-11-24,33.85,34.13,34.02,33.45,2065901.0,70215606.0
2016-11-23,34.14,34.22,33.86,33.84,1682918.0,57487785.0
2016-11-22,34.39,34.59,34.12,34.04,1612894.0,55374826.0
2016-11-21,34.38,34.44,34.35,34.02,2126624.0,73209159.0
2016-11-18,34.37,34.72,34.53,34.1,2816357.0,97444368.0
2016-11-17,34.01,34.47,34.43,33.91,2000782.0,68814126.0
2016-11-16,34.51,34.67,34.1,33.9,3432212.0,117809572.0
2016-11-15,34.3,34.5,34.45,33.95,1663827.0,57319404.0
2016-11-14,34.41,35.01,34.26,33.94,5459806.0,187372618.0
2016-11-11,35.45,35.49,34.74,34.44,3819338.0,133840250.0
2016-11-10,35.39,35.76,35.42,35.25,2561431.0,91396570.0
2016-11-09,35.36,35.57,35.23,34.67,1872712.0,66251736.0
2016-11-08,35.34,35.63,35.15,34.94,2692174.0,95318291.0
2016-11-07,35.55,35.98,35.43,35.38,2604255.0,93424153.0
2016-11-04,36.08,36.48,35.53,35.05,2970808.0,106808070.0
2016-11-03,35.76,36.53,36.23,35.63,2274520.0,82806246.0
2016-11-02,35.63,36.25,35.98,35.44,3355715.0,121389633.0
2016-11-01,34.99,35.83,35.55,34.65,2484097.0,88136152.0
2016-10-31,34.94,35.08,34.89,34.48,2124402.0,74185578.0
2016-10-28,35.01,35.48,34.95,34.89,1290250.0,45512659.0
2016-10-27,35.71,36.16,35.28,35.24,4202558.0,150582313.0
2016-10-26,35.05,35.5,35.34,34.75,2526616.0,89457565.0
2016-10-25,35.02,35.18,35.08,34.86,3832554.0,134801735.0
2016-10-24,35.34,35.38,35.0,34.64,2432181.0,85214628.0
2016-10-21,34.54,35.53,35.13,34.54,4065013.0,143395786.0
2016-10-20,33.67,34.89,34.76,33.59,3686384.0,126732122.0
2016-10-19,34.25,34.28,33.69,33.54,2260412.0,76597546.0
2016-10-18,33.87,34.44,34.31,33.5,2313746.0,78671592.0
2016-10-17,34.55,34.59,33.88,33.7,1324282.0,45411024.0
2016-10-14,34.69,34.93,34.54,33.95,1719141.0,59317887.0
2016-10-13,34.74,35.04,34.82,34.39,1446635.0,50462041.0
2016-10-12,34.35,34.84,34.59,34.35,1011397.0,35114954.0
2016-10-11,34.64,35.02,34.74,34.24,2405785.0,83930894.0
2016-10-10,32.81,34.94,34.66,32.81,6083308.0,207523346.0
2016-09-30,32.31,33.02,32.76,31.9,5574773.0,181378662.0
2016-09-29,33.24,33.32,32.35,32.04,10868050.0,353098457.0
2016-09-28,33.76,34.15,33.09,32.92,4085361.0,136957481.0
2016-09-27,34.09,34.59,34.03,33.42,1724733.0,58827174.0
2016-09-26,35.18,35.61,34.22,34.14,2554373.0,89306855.0
2016-09-23,35.23,35.77,35.37,35.04,1478100.0,52478412.0
2016-09-22,35.33,35.94,35.23,35.04,2662915.0,95113127.0
2016-09-21,35.77,35.93,35.23,35.18,1694684.0,60373003.0
2016-09-20,35.06,35.89,35.77,34.85,2518206.0,89922407.0
2016-09-19,35.02,36.05,34.99,34.92,4126979.0,146781168.0
