date,open,high,close,low,volume,amount
2016-11-24,6.29,6.34,6.25,6.25,26324503.0,164117917.0
2016-11-23,6.41,6.42,6.3,6.29,35447355.0,223362721.0
2016-11-22,6.38,6.43,6.41,6.35,29599244.0,187365001.0
2016-11-21,6.43,6.44,6.37,6.35,29636856.0,187587349.0
2016-11-18,6.47,6.49,6.43,6.4,24338138.0,155452381.0
2016-11-17,6.53,6.55,6.47,6.44,43428522.0,279340861.0
2016-11-16,6.56,6.7,6.58,6.5,61515544.0,402560321.0
2016-11-15,6.56,6.58,6.55,6.45,54297871.0,350973112.0
2016-11-14,6.36,6.6,6.54,6.35,78580521.0,506160478.0
2016-11-11,6.2,6.39,6.36,6.14,69700227.0,435765416.0
2016-11-10,6.21,6.24,6.2,6.16,28360085.0,174244142.0
2016-11-09,6.25,6.28,6.14,6.11,48622450.0,299107293.0
2016-11-08,6.21,6.27,6.23,6.19,22532911.0,139293190.0
2016-11-07,6.3,6.3,6.21,6.19,35962667.0,221864046.0
2016-11-04,6.33,6.42,6.3,6.28,32437612.0,203379722.0
2016-11-03,6.33,6.48,6.35,6.26,51086279.0,322371539.0
2016-11-02,6.43,6.43,6.32,6.3,42200682.0,265572098.0
2016-11-01,6.38,6.5,6.43,6.37,35645988.0,227153444.0
2016-10-31,6.42,6.45,6.36,6.28,38118835.0,240777272.0
2016-10-28,6.38,6.7,6.5,6.32,72066224.0,466902965.0
2016-10-27,6.45,6.46,6.35,6.26,54305643.0,341950994.0
2016-10-26,6.59,6.7,6.47,6.43,67442327.0,440884645.0
2016-10-25,6.71,6.71,6.55,6.55,26191289.0,515358457.0
2016-10-24,6.56,6.81,6.74,6.54,29109869.0,580038779.0
2016-10-21,6.66,6.7,6.53,6.41,25437567.0,497039667.0
2016-10-20,6.77,6.85,6.72,6.68,31779342.0,637965790.0
2016-10-19,6.48,6.81,6.77,6.45,33471495.0,662556968.0
2016-10-18,6.39,6.48,6.47,6.39,10466092.0,200582821.0
2016-10-17,6.45,6.53,6.42,6.37,11633387.0,223642439.0
2016-10-14,6.41,6.46,6.44,6.37,10422024.0,198910996.0
2016-10-13,6.44,6.49,6.42,6.4,7572208.0,144937806.0
2016-10-12,6.37,6.51,6.44,6.37,10978285.0,211090162.0
2016-10-11,6.42,6.44,6.41,6.36,9067286.0,172564813.0
2016-10-10,6.3,6.46,6.42,6.3,16556161.0,315254149.0
2016-09-30,6.05,6.28,6.25,6.01,19492233.0,359931988.0
2016-09-29,5.93,5.99,5.96,5.92,5539173.0,98228454.0
2016-09-28,5.98,5.98,5.92,5.9,3881969.0,68607887.0
2016-09-27,5.92,5.97,5.97,5.86,7115680.0,125447090.0
2016-09-26,6.12,6.15,5.91,5.9,13273382.0,238495690.0
2016-09-23,6.28,6.3,6.13,6.13,9049791.0,167241497.0
2016-09-22,6.28,6.35,6.3,6.27,10254662.0,192632594.0
2016-09-21,6.23,6.3,6.26,6.23,6107354.0,113776227.0
2016-09-20,6.25,6.31,6.25,6.22,6444160.0,120023525.0
2016-09-19,6.2,6.27,6.24,6.17,6092345.0,112863698.0
2016-09-14,6.19,6.28,6.17,6.16,8845022.0,163418444.0
2016-09-13,6.19,6.26,6.24,6.15,10213564.0,188645154.0
2016-09-12,6.27,6.27,6.12,6.11,14910723.0,274538476.0
2016-09-09,6.45,6.49,6.38,6.37,12452419.0,237560714.0
2016-09-08,6.43,6.48,6.47,6.4,10316499.0,197768523.0
2016-09-07,6.57,6.59,6.42,6.41,16640284.0,321978788.0
2016-09-06,6.43,6.55,6.55,6.36,18413030.0,354700153.0
2016-09-05,6.34,6.46,6.4,6.34,15070460.0,287615756.0
2016-09-02,6.43,6.47,6.32,6.29,21051402.0,398297991.0
2016-09-01,6.56,6.62,6.44,6.44,16061839.0,311408107.0
2016-08-31,6.56,6.61,6.6,6.4,19843590.0,385166818.0
2016-08-30,6.57,6.68,6.55,6.54,19831258.0,389125485.0
2016-08-29,6.75,6.75,6.57,6.49,33845850.0,662894928.0
2016-08-26,7.15,7.22,6.79,6.7,63569302.0,1319643950.0
2016-08-25,6.94,7.36,7.33,6.88,46959208.0,993590963.0
2016-08-24,6.87,7.21,7.04,6.79,42123772.0,881195488.0
2016-08-23,6.67,6.99,6.87,6.67,27556655.0,560567158.0
2016-08-22,6.91,7.06,6.66,6.62,40229414.0,816783020.0
2016-08-19,6.38,6.89,6.79,6.34,43274998.0,856784422.0
2016-08-18,6.39,6.48,6.36,6.28,20027182.0,378940796.0
2016-08-17,6.41,6.55,6.4,6.35,23129810.0,445394533.0
2016-08-16,6.24,6.47,6.42,6.21,26758461.0,507639913.0
2016-08-15,5.98,6.28,6.23,5.97,26192731.0,479543889.0
2016-08-12,5.94,5.97,5.96,5.88,8138412.0,143675239.0
2016-08-11,6.08,6.09,5.95,5.95,10252160.0,183384928.0
2016-08-10,6.11,6.13,6.06,6.05,14007995.0,253777364.0
2016-08-09,5.94,6.15,6.11,5.93,17117272.0,309714020.0
2016-08-08,5.92,5.95,5.95,5.87,7148328.0,125881244.0
2016-08-05,5.97,5.99,5.96,5.92,6601748.0,117114681.0
2016-08-04,5.98,6.01,5.97,5.89,8272897.0,146615891.0
2016-08-03,5.95,6.02,5.96,5.92,8965706.0,158966276.0
2016-08-02,5.78,6.0,5.99,5.77,15153220.0,267006504.0
2016-08-01,5.84,5.84,5.76,5.68,8848886.0,151192045.0
2016-07-29,5.77,5.94,5.88,5.75,11207554.0,195458359.0
2016-07-28,5.75,5.8,5.77,5.71,9850690.0,168774414.0
2016-07-27,6.01,6.04,5.74,5.68,18808260.0,326186252.0
2016-07-26,5.97,6.04,6.02,5.96,9806624.0,175296082.0
2016-07-25,5.95,6.0,5.95,5.91,8657165.0,153393725.0
2016-07-22,6.05,6.08,5.93,5.92,15605114.0,278027911.0
2016-07-21,6.11,6.14,6.07,6.06,12578463.0,228305869.0
2016-07-20,6.07,6.2,6.11,6.06,17202076.0,313938900.0
2016-07-19,6.04,6.08,6.07,6.0,11588271.0,208084907.0
2016-07-18,6.16,6.17,6.04,6.01,14955742.0,270128637.0
2016-07-15,6.16,6.2,6.16,6.09,15205661.0,277375803.0
2016-07-14,6.05,6.28,6.2,6.03,28769835.0,528126467.0
2016-07-13,6.12,6.21,6.05,6.01,29366826.0,530855363.0
2016-07-12,6.15,6.42,6.08,5.95,55042504.0,996428424.0
2016-07-11,5.98,6.03,5.89,5.86,14726754.0,259569810.0
2016-07-08,5.75,6.04,5.94,5.71,21234049.0,371789407.0
2016-07-07,5.67,5.86,5.74,5.66,15644665.0,268395998.0
2016-07-06,5.61,5.73,5.68,5.6,11948293.0,201233651.0
2016-07-05,5.77,5.77,5.64,5.56,16025200.0,268551493.0
2016-07-04,5.61,5.75,5.69,5.59,12458667.0,210509045.0
2016-07-01,5.86,5.89,5.67,5.56,20212607.0,343693503.0
2016-06-30,5.73,5.91,5.84,5.73,22725665.0,395621244.0
2016-06-29,5.63,5.82,5.7,5.63,16013676.0,273545831.0
2016-06-28,5.61,5.8,5.67,5.59,18439421.0,313426404.0
2016-06-27,5.43,5.76,5.67,5.41,22167249.0,373718877.0
2016-06-24,5.28,5.56,5.5,5.24,28910517.0,465354477.0
2016-06-23,5.33,5.35,5.26,5.22,11534260.0,181197502.0
2016-06-22,5.21,5.36,5.33,5.16,13703771.0,213387222.0
2016-06-21,5.41,5.43,5.23,5.21,13397731.0,212181642.0
2016-06-20,5.24,5.41,5.33,5.21,12493891.0,197902815.0
2016-06-17,5.33,5.44,5.28,5.2,19071391.0,301896378.0
2016-06-16,5.28,5.42,5.31,5.24,23113537.0,366258174.0
2016-06-15,5.12,5.47,5.35,5.11,31462516.0,497611786.0
2016-06-14,4.95,5.32,5.22,4.93,38732507.0,595098171.0
2016-06-13,4.82,5.11,4.92,4.78,28685205.0,426965420.0
2016-06-08,4.87,4.91,4.87,4.82,8115931.0,117512179.0
2016-06-07,4.87,4.9,4.85,4.81,6794569.0,97996381.0
2016-06-06,4.9,4.95,4.87,4.82,11205960.0,162586735.0
2016-06-03,4.77,4.89,4.89,4.76,12119077.0,174204266.0
2016-06-02,4.76,4.78,4.78,4.72,8103561.0,114695192.0
2016-06-01,4.77,4.82,4.76,4.75,9570124.0,136167510.0
2016-05-31,4.62,4.78,4.77,4.6,11940856.0,167828585.0
2016-05-30,4.61,4.63,4.6,4.55,4128333.0,56423231.0
2016-05-27,4.64,4.66,4.63,4.61,4505958.0,62197976.0
2016-05-26,4.65,4.69,4.66,4.56,7648915.0,105033329.0
2016-05-25,4.76,4.78,4.69,4.69,8692128.0,122589971.0
2016-05-24,4.67,4.83,4.71,4.65,14238862.0,201740469.0
2016-05-23,4.66,4.7,4.67,4.65,4521319.0,63205556.0
2016-05-20,4.62,4.68,4.66,4.59,2892270.0,40088270.0
2016-05-19,4.61,4.7,4.64,4.61,4214884.0,58730870.0
2016-05-18,4.74,4.76,4.62,4.57,6465465.0,89648566.0
2016-05-17,4.8,4.81,4.76,4.73,5700413.0,81469704.0
2016-05-16,4.7,4.81,4.79,4.67,6558385.0,93186769.0
2016-05-13,4.68,4.77,4.72,4.64,4998904.0,70479417.0
2016-05-12,4.66,4.72,4.69,4.58,5044817.0,70124557.0
2016-05-11,4.62,4.87,4.72,4.58,9054807.0,127987017.0
2016-05-10,4.56,4.6,4.58,4.55,3171100.0,43371200.0
2016-05-09,4.63,4.67,4.56,4.55,6437209.0,88380920.0
2016-05-06,4.89,4.92,4.69,4.66,8921872.0,127676960.0
2016-05-05,4.9,4.94,4.9,4.84,6109850.0,89310936.0
2016-05-04,4.83,4.93,4.89,4.8,11200191.0,163567456.0
2016-05-03,4.65,4.84,4.83,4.65,9221040.0,131662696.0
2016-04-29,4.63,4.68,4.65,4.62,6346350.0,88201664.0
2016-04-28,4.74,4.74,4.66,4.6,7923076.0,110064240.0
2016-04-27,4.73,4.78,4.7,4.7,7702955.0,109232480.0
2016-04-26,4.63,4.68,4.67,4.61,4851288.0,67569800.0
2016-04-25,4.63,4.63,4.63,4.54,5669538.0,77769568.0
2016-04-22,4.57,4.64,4.63,4.57,4714459.0,64997016.0
2016-04-21,4.66,4.71,4.6,4.59,5906366.0,82377176.0
2016-04-20,4.95,4.97,4.68,4.58,12107904.0,172817360.0
2016-04-19,4.97,4.99,4.94,4.91,6059677.0,89531672.0
2016-04-18,5.01,5.01,4.92,4.89,8853833.0,130395720.0
2016-04-15,5.08,5.09,5.04,5.03,8055346.0,121579360.0
2016-04-14,5.12,5.13,5.09,5.02,9509396.0,144064064.0
2016-04-13,5.07,5.12,5.06,5.05,18195762.0,276363040.0
2016-04-12,5.05,5.08,5.01,4.96,10877378.0,163527440.0
2016-04-11,4.94,5.04,5.02,4.92,12800783.0,191566368.0
2016-04-08,4.88,4.96,4.89,4.84,9199422.0,134373280.0
2016-04-07,5.08,5.1,4.9,4.89,12178344.0,181487088.0
2016-04-06,5.12,5.12,5.05,5.02,11570207.0,175133056.0
2016-04-05,5.02,5.14,5.12,4.99,13265326.0,201088848.0
2016-04-01,4.98,5.05,5.04,4.9,10892664.0,162292384.0
2016-03-31,5.0,5.11,4.98,4.96,15824773.0,238525344.0
2016-03-30,4.77,4.97,4.95,4.77,11804952.0,172282464.0
2016-03-29,4.83,4.86,4.72,4.69,8433433.0,119859016.0
2016-03-28,4.94,5.0,4.82,4.8,12645913.0,185434000.0
2016-03-25,4.95,4.99,4.89,4.83,11138060.0,163294960.0
2016-03-24,4.98,5.07,4.97,4.89,14229444.0,211963888.0
2016-03-23,5.0,5.06,4.96,4.9,15867902.0,235443968.0
2016-03-22,4.97,5.12,5.03,4.92,9982230.0,150447424.0
2016-03-21,4.97,5.05,4.99,4.92,13039532.0,194185920.0
2016-03-18,4.68,4.98,4.89,4.68,19225302.0,279160704.0
2016-03-17,4.5,4.71,4.67,4.48,13215787.0,181624720.0
2016-03-16,4.58,4.6,4.46,4.42,7910010.0,106451616.0
2016-03-15,4.52,4.58,4.5,4.49,8772028.0,119096592.0
2016-03-14,4.44,4.61,4.54,4.44,12929235.0,175595072.0
2016-03-11,4.37,4.43,4.39,4.3,5424721.0,70903464.0
2016-03-10,4.4,4.47,4.39,4.36,7493454.0,98922168.0
2016-03-09,4.41,4.5,4.4,4.37,7947348.0,105278496.0
2016-03-08,4.43,4.52,4.52,4.26,13298310.0,174302944.0
2016-03-07,4.37,4.5,4.42,4.37,10834100.0,143633232.0
2016-03-04,4.42,4.51,4.31,4.2,13575330.0,176574832.0
2016-03-03,4.45,4.58,4.45,4.43,12499870.0,168018928.0
2016-03-02,4.25,4.5,4.47,4.23,14647718.0,189992560.0
2016-03-01,4.18,4.28,4.23,4.07,10107435.0,126872552.0
