date,open,high,close,low,volume,amount
2016-11-23,15.83,16.04,15.93,15.77,4528559.0,71985735.0
2016-11-22,15.93,16.06,15.82,15.73,5676446.0,90058850.0
2016-11-21,15.98,16.15,15.87,15.68,8324016.0,132317336.0
2016-11-18,15.9,16.13,15.98,15.68,7134473.0,113321015.0
2016-11-17,16.23,16.25,15.9,15.7,7848002.0,124740686.0
2016-11-16,16.46,16.46,16.16,15.98,9423650.0,152137300.0
2016-11-15,16.42,16.63,16.31,16.02,10165266.0,165391403.0
2016-11-14,15.89,16.54,16.41,15.89,14708644.0,239964958.0
2016-11-11,15.33,16.45,16.13,15.28,19537806.0,308666113.0
2016-11-10,15.34,15.78,15.6,15.08,17494765.0,271343231.0
2016-11-09,14.48,15.82,15.21,14.48,23879052.0,362229762.0
2016-11-08,14.79,15.02,14.44,14.36,16844828.0,247927558.0
2016-11-07,14.85,15.23,14.78,14.64,17325275.0,256879210.0
2016-11-04,14.41,15.11,14.94,14.38,27097220.0,404543922.0
2016-11-03,14.13,14.94,14.57,14.13,20531582.0,299613854.0
2016-11-02,13.98,14.94,14.46,13.93,24365190.0,354650640.0
2016-11-01,13.65,14.23,13.78,13.65,11890104.0,165943608.0
2016-10-31,13.58,13.91,13.64,13.49,6952824.0,95603475.0
2016-10-28,13.71,14.01,13.58,13.58,7967919.0,110683401.0
2016-10-27,13.65,14.05,13.7,13.58,7093024.0,98556591.0
2016-10-26,13.77,13.95,13.8,13.75,5937445.0,82299172.0
2016-10-25,14.09,14.18,13.83,13.74,10270159.0,142995931.0
2016-10-24,14.36,14.36,14.14,14.06,9598412.0,136157564.0
2016-10-21,14.12,14.58,14.28,14.04,17639950.0,253326573.0
2016-10-20,13.94,14.11,14.06,13.81,7229953.0,100955627.0
2016-10-19,14.22,14.37,14.01,13.95,8946404.0,126428282.0
2016-10-18,14.02,14.26,14.21,13.92,10394273.0,146788991.0
2016-10-17,14.02,14.33,14.08,13.89,13112197.0,185245584.0
2016-10-14,13.88,14.15,14.02,13.69,12831291.0,178740298.0
2016-10-13,13.32,14.48,13.98,13.11,23969872.0,331754381.0
2016-10-12,13.5,13.55,13.34,13.26,6600397.0,88310443.0
2016-10-11,13.37,13.74,13.61,13.28,7703315.0,104524425.0
2016-10-10,13.28,13.38,13.36,13.1,4723423.0,62839990.0
2016-09-30,12.99,13.2,13.08,12.91,4381124.0,57357381.0
2016-09-29,12.93,13.43,13.1,12.84,6518432.0,86019809.0
2016-09-28,13.13,13.14,12.82,12.79,4627465.0,59896522.0
2016-09-27,12.85,13.18,13.13,12.73,5215793.0,67620477.0
2016-09-26,13.58,13.77,12.91,12.69,10057395.0,133409715.0
2016-09-23,14.1,14.1,13.59,13.51,9736903.0,134274826.0
2016-09-22,14.04,14.18,14.15,13.81,11288626.0,158066926.0
2016-09-21,14.2,14.52,13.99,13.88,12458182.0,176777853.0
2016-09-20,14.28,14.29,14.2,13.96,12543847.0,177601409.0
2016-09-19,13.68,14.41,14.29,13.59,18549539.0,261987927.0
2016-09-14,13.83,14.1,13.73,13.38,12995875.0,178805555.0
2016-09-13,13.35,14.26,13.99,13.14,18039102.0,248282233.0
2016-09-12,13.35,13.63,13.12,12.99,10003211.0,133915724.0
2016-09-09,13.64,13.75,13.65,13.32,12532502.0,169464455.0
2016-09-08,14.02,14.11,13.68,13.56,15117130.0,209081796.0
2016-09-07,13.53,14.4,14.03,13.49,27339410.0,381849987.0
2016-09-06,13.61,13.86,13.61,13.38,19555644.0,266944197.0
2016-09-05,13.42,13.88,13.76,13.2,30536621.0,414516372.0
2016-09-02,12.17,13.49,13.49,12.06,21316564.0,275250173.0
2016-09-01,12.62,12.62,12.26,12.2,7895715.0,97707761.0
2016-08-31,12.46,12.74,12.57,12.3,6021708.0,75771035.0
2016-08-30,12.51,12.74,12.46,12.41,7895750.0,98998194.0
2016-08-29,12.7,13.09,12.61,12.16,17223868.0,217342902.0
2016-08-26,13.17,13.75,13.26,13.09,19420420.0,262219887.0
2016-08-25,13.09,13.55,13.17,12.49,13023686.0,168941724.0
2016-08-24,13.21,13.38,13.08,12.84,15919594.0,209012444.0
2016-08-23,12.53,13.79,13.38,12.35,27481705.0,363290008.0
2016-08-22,12.23,12.88,12.67,12.03,13926628.0,174083662.0
2016-08-19,12.33,12.43,12.25,12.06,9239022.0,113270081.0
2016-08-18,12.28,12.71,12.43,12.18,14398250.0,179385159.0
2016-08-17,12.75,12.97,12.43,12.38,27003427.0,342521401.0
2016-08-16,11.83,12.99,12.99,11.74,32040148.0,399005235.0
2016-08-15,11.2,11.85,11.81,11.14,17869986.0,206482715.0
2016-08-12,11.24,11.35,11.23,11.02,13145943.0,146982566.0
2016-08-11,11.8,11.89,11.35,11.35,12766431.0,147574717.0
2016-08-10,11.53,12.32,11.89,11.51,19660752.0,234769503.0
2016-08-09,11.49,11.71,11.66,11.38,13918500.0,160657345.0
2016-08-08,11.7,11.72,11.52,11.19,10809670.0,124229773.0
2016-08-05,11.78,11.96,11.81,11.5,15785427.0,184768070.0
2016-08-04,11.6,12.38,12.0,11.5,26266400.0,313545138.0
2016-08-03,11.8,12.16,11.65,11.39,27144062.0,316661299.0
2016-08-02,12.48,12.48,12.48,12.48,731400.0,9142500.0
2016-04-01,13.73,13.96,13.87,13.28,9571137.0,131323992.0
2016-03-31,13.95,14.09,13.57,13.28,11378912.0,155290400.0
2016-03-30,13.58,14.03,13.88,13.44,8502910.0,117359072.0
2016-03-29,13.52,14.14,13.64,13.07,8532172.0,114954408.0
2016-03-28,14.41,14.47,13.66,13.58,13104135.0,183951584.0
2016-03-25,14.41,14.77,14.58,12.98,10725988.0,151044352.0
2016-03-24,13.63,15.11,14.41,13.31,18021294.0,258946272.0
2016-03-23,12.3,13.73,13.73,12.3,19485176.0,256773152.0
2016-03-22,11.81,12.83,12.48,11.73,14618836.0,181033584.0
2016-03-21,11.4,12.03,11.96,11.4,7003576.0,82661424.0
2016-03-18,11.09,11.6,11.39,10.86,6340989.0,71562608.0
2016-03-17,10.43,11.14,11.04,10.34,6056148.0,65434900.0
2016-03-16,10.71,10.84,10.41,10.34,2777676.0,29296360.0
2016-03-15,10.71,10.99,10.62,10.57,3242164.0,34862480.0
2016-03-14,10.35,10.86,10.75,10.31,4313293.0,46177796.0
2016-03-11,10.19,10.37,10.28,10.1,1733955.0,17745252.0
2016-03-10,10.6,10.79,10.32,10.29,3139551.0,32916128.0
2016-03-09,10.76,11.19,10.6,10.5,5610981.0,60633900.0
2016-03-08,10.19,11.17,10.98,9.74,8907543.0,94885144.0
2016-03-07,10.09,10.27,10.15,9.84,3493004.0,35466880.0
2016-03-04,10.19,10.31,9.76,9.69,3270740.0,32808304.0
2016-03-03,10.29,10.76,10.19,10.19,3974213.0,41417644.0
2016-03-02,9.67,10.49,10.3,9.67,4517896.0,45491668.0
2016-03-01,9.69,9.89,9.72,9.3,4044714.0,39245428.0
2016-02-29,10.38,10.58,9.64,9.64,3190079.0,31413808.0
2016-02-26,10.45,11.15,10.71,10.42,4835012.0,52449968.0
2016-02-25,11.94,11.97,10.83,10.83,5322238.0,59907504.0
2016-02-24,11.69,12.14,12.03,11.34,6208260.0,73233056.0
